【  体育频道  】,#genre#
【  央视频道  】,#genre#
【  广东频道  】,#genre#
【  江苏频道  】,#genre#
西北_山西文体生活_联通,http://171.117.121.137:8085/rtp/226.0.2.16:8040
西北_山西文体生活_联通,http://171.117.121.137:8085/rtp/226.0.2.190:9432
西北_山西文体生活_联通,http://171.117.123.161:8085/rtp/226.0.2.16:8040
西北_山西文体生活_联通,http://171.117.123.161:8085/rtp/226.0.2.190:9432
西北_山西文体生活_联通,http://171.118.153.0:8082/rtp/226.0.2.16:8040
西北_山西文体生活_联通,http://171.118.153.0:8082/rtp/226.0.2.190:9432
西北_山西文体生活_联通,http://171.118.153.0:8085/rtp/226.0.2.16:8040
西北_山西文体生活_联通,http://171.118.153.0:8085/rtp/226.0.2.190:9432
西北_山西文体生活_联通,http://183.184.176.54:8085/rtp/226.0.2.16:8040
西北_山西文体生活_联通,http://183.184.176.54:8085/rtp/226.0.2.190:9432
西北_山西文体生活_联通,http://183.185.102.13:8005/rtp/226.0.2.16:8040
西北_山西文体生活_联通,http://183.185.102.13:8005/rtp/226.0.2.190:9432
西北_山西文体生活_联通,http://183.185.132.195:8004/rtp/226.0.2.16:8040
西北_山西文体生活_联通,http://183.185.132.195:8004/rtp/226.0.2.190:9432
西北_山西文体生活_联通,http://183.185.173.17:8085/rtp/226.0.2.16:8040
西北_山西文体生活_联通,http://183.185.173.17:8085/rtp/226.0.2.190:9432
西北_山西文体生活_联通,http://183.186.134.77:8085/rtp/226.0.2.16:8040
西北_山西文体生活_联通,http://183.186.134.77:8085/rtp/226.0.2.190:9432
西北_山西文体生活_联通,http://183.188.23.228:6000/rtp/226.0.2.16:8040
西北_山西文体生活_联通,http://183.188.23.228:6000/rtp/226.0.2.190:9432
西北_山西文体生活_联通,http://183.191.208.140:8084/rtp/226.0.2.16:8040
西北_山西文体生活_联通,http://183.191.208.140:8084/rtp/226.0.2.190:9432
西北_山西文体生活_联通,http://183.191.247.159:8084/rtp/226.0.2.16:8040
西北_山西文体生活_联通,http://183.191.247.159:8084/rtp/226.0.2.190:9432
西北_山西文体生活_联通,http://221.205.134.46:8085/rtp/226.0.2.16:8040
西北_山西文体生活_联通,http://221.205.134.46:8085/rtp/226.0.2.190:9432
西北_山西文体生活_联通,http://221.205.200.8:8085/rtp/226.0.2.16:8040
西北_山西文体生活_联通,http://221.205.200.8:8085/rtp/226.0.2.190:9432
西北_山西文体生活_联通,http://221.205.92.5:8085/rtp/226.0.2.16:8040
西北_山西文体生活_联通,http://221.205.92.5:8085/rtp/226.0.2.190:9432
西北_山西文体生活_联通,http://221.205.94.83:8084/rtp/226.0.2.16:8040
西北_山西文体生活_联通,http://221.205.94.83:8084/rtp/226.0.2.190:9432
西北_山西文体生活_联通,http://60.220.167.75:8085/rtp/226.0.2.16:8040
西北_山西文体生活_联通,http://60.220.167.75:8085/rtp/226.0.2.190:9432
西北_山西文体生活_联通,http://60.220.167.76:8085/rtp/226.0.2.16:8040
西北_山西文体生活_联通,http://60.220.167.76:8085/rtp/226.0.2.190:9432
西北_山西文体生活_联通,http://60.220.167.77:8083/rtp/226.0.2.16:8040
西北_山西文体生活_联通,http://60.220.167.77:8083/rtp/226.0.2.190:9432
西北_山西文体生活_联通,http://60.223.72.32:8005/rtp/226.0.2.16:8040
西北_山西文体生活_联通,http://60.223.72.32:8005/rtp/226.0.2.190:9432
西北_山西文体生活_联通,http://61.240.37.114:8085/rtp/226.0.2.16:8040
西北_山西文体生活_联通,http://61.240.37.114:8085/rtp/226.0.2.190:9432
西北_山西社会与法治_电信,http://1.70.32.95:8085/udp/239.1.1.5:8005
西北_山西社会与法治_电信,http://1.70.34.52:8082/udp/239.1.1.5:8005
西北_山西社会与法治_电信,http://110.177.96.176:8083/udp/239.1.1.5:8005
西北_山西社会与法治_电信,http://110.178.38.152:8083/udp/239.1.1.5:8005
西北_山西社会与法治_电信,http://110.178.52.196:8085/udp/239.1.1.5:8005
西北_山西社会与法治_电信,http://110.179.80.224:8083/udp/239.1.1.5:8005
西北_山西社会与法治_电信,http://110.179.81.53:8082/udp/239.1.1.5:8005
西北_山西社会与法治_电信,http://223.10.18.22:8082/udp/239.1.1.5:8005
西北_山西社会与法治_电信,http://223.10.18.22:8084/udp/239.1.1.5:8005
西北_山西社会与法治_电信,http://223.10.18.22:8085/udp/239.1.1.5:8005
西北_山西社会与法治_电信,http://223.10.24.101:8082/udp/239.1.1.5:8005
西北_山西社会与法治_电信,http://223.10.24.101:8085/udp/239.1.1.5:8005
西北_山西社会与法治_电信,http://223.10.34.224:8082/udp/239.1.1.5:8005
西北_山西社会与法治_联通,http://116.179.157.249:8085/rtp/226.0.2.15:8032
西北_山西社会与法治_联通,http://116.179.157.249:8085/rtp/226.0.2.238:9816
西北_山西社会与法治_联通,http://118.79.113.176:6000/rtp/226.0.2.15:8032
西北_山西社会与法治_联通,http://118.79.113.176:6000/rtp/226.0.2.238:9816
西北_山西社会与法治_联通,http://118.79.7.20:6001/rtp/226.0.2.15:8032
西北_山西社会与法治_联通,http://118.79.7.20:6001/rtp/226.0.2.238:9816
西北_山西社会与法治_联通,http://118.79.7.53:7000/rtp/226.0.2.15:8032
西北_山西社会与法治_联通,http://118.79.7.53:7000/rtp/226.0.2.238:9816
西北_山西社会与法治_联通,http://118.79.7.53:8000/rtp/226.0.2.15:8032
西北_山西社会与法治_联通,http://118.79.7.53:8000/rtp/226.0.2.238:9816
西北_山西社会与法治_联通,http://171.116.181.174:8085/rtp/226.0.2.15:8032
西北_山西社会与法治_联通,http://171.116.181.174:8085/rtp/226.0.2.238:9816
西北_山西社会与法治_联通,http://171.116.35.229:8004/rtp/226.0.2.15:8032
西北_山西社会与法治_联通,http://171.116.35.229:8004/rtp/226.0.2.238:9816
西北_山西社会与法治_联通,http://171.117.121.137:8085/rtp/226.0.2.15:8032
西北_山西社会与法治_联通,http://171.117.121.137:8085/rtp/226.0.2.238:9816
西北_山西社会与法治_联通,http://171.117.123.161:8085/rtp/226.0.2.15:8032
西北_山西社会与法治_联通,http://171.117.123.161:8085/rtp/226.0.2.238:9816
西北_山西社会与法治_联通,http://171.118.153.0:8082/rtp/226.0.2.15:8032
西北_山西社会与法治_联通,http://171.118.153.0:8082/rtp/226.0.2.238:9816
西北_山西社会与法治_联通,http://171.118.153.0:8085/rtp/226.0.2.15:8032
西北_山西社会与法治_联通,http://171.118.153.0:8085/rtp/226.0.2.238:9816
西北_山西社会与法治_联通,http://183.184.176.54:8085/rtp/226.0.2.15:8032
西北_山西社会与法治_联通,http://183.184.176.54:8085/rtp/226.0.2.238:9816
西北_山西社会与法治_联通,http://183.185.102.13:8005/rtp/226.0.2.15:8032
西北_山西社会与法治_联通,http://183.185.102.13:8005/rtp/226.0.2.238:9816
西北_山西社会与法治_联通,http://183.185.132.195:8004/rtp/226.0.2.15:8032
西北_山西社会与法治_联通,http://183.185.132.195:8004/rtp/226.0.2.238:9816
西北_山西社会与法治_联通,http://183.185.173.17:8085/rtp/226.0.2.15:8032
西北_山西社会与法治_联通,http://183.185.173.17:8085/rtp/226.0.2.238:9816
西北_山西社会与法治_联通,http://183.186.134.77:8085/rtp/226.0.2.15:8032
西北_山西社会与法治_联通,http://183.186.134.77:8085/rtp/226.0.2.238:9816
西北_山西社会与法治_联通,http://183.188.23.228:6000/rtp/226.0.2.15:8032
西北_山西社会与法治_联通,http://183.188.23.228:6000/rtp/226.0.2.238:9816
西北_山西社会与法治_联通,http://183.191.208.140:8084/rtp/226.0.2.15:8032
西北_山西社会与法治_联通,http://183.191.208.140:8084/rtp/226.0.2.238:9816
西北_山西社会与法治_联通,http://183.191.247.159:8084/rtp/226.0.2.15:8032
西北_山西社会与法治_联通,http://183.191.247.159:8084/rtp/226.0.2.238:9816
西北_山西社会与法治_联通,http://221.205.134.46:8085/rtp/226.0.2.15:8032
西北_山西社会与法治_联通,http://221.205.134.46:8085/rtp/226.0.2.238:9816
西北_山西社会与法治_联通,http://221.205.200.8:8085/rtp/226.0.2.15:8032
西北_山西社会与法治_联通,http://221.205.200.8:8085/rtp/226.0.2.238:9816
西北_山西社会与法治_联通,http://221.205.92.5:8085/rtp/226.0.2.15:8032
西北_山西社会与法治_联通,http://221.205.92.5:8085/rtp/226.0.2.238:9816
西北_山西社会与法治_联通,http://221.205.94.83:8084/rtp/226.0.2.15:8032
西北_山西社会与法治_联通,http://221.205.94.83:8084/rtp/226.0.2.238:9816
西北_山西社会与法治_联通,http://60.220.167.75:8085/rtp/226.0.2.15:8032
西北_山西社会与法治_联通,http://60.220.167.75:8085/rtp/226.0.2.238:9816
西北_山西社会与法治_联通,http://60.220.167.76:8085/rtp/226.0.2.15:8032
西北_山西社会与法治_联通,http://60.220.167.76:8085/rtp/226.0.2.238:9816
西北_山西社会与法治_联通,http://60.220.167.77:8083/rtp/226.0.2.15:8032
西北_山西社会与法治_联通,http://60.220.167.77:8083/rtp/226.0.2.238:9816
西北_山西社会与法治_联通,http://60.223.72.32:8005/rtp/226.0.2.15:8032
西北_山西社会与法治_联通,http://60.223.72.32:8005/rtp/226.0.2.238:9816
西北_山西社会与法治_联通,http://61.240.37.114:8085/rtp/226.0.2.15:8032
西北_山西社会与法治_联通,http://61.240.37.114:8085/rtp/226.0.2.238:9816
西北_山西经济与科技_电信,http://1.70.32.95:8085/udp/239.1.1.3:8003
西北_山西经济与科技_电信,http://1.70.34.52:8082/udp/239.1.1.3:8003
西北_山西经济与科技_电信,http://110.177.96.176:8083/udp/239.1.1.3:8003
西北_山西经济与科技_电信,http://110.178.38.152:8083/udp/239.1.1.3:8003
西北_山西经济与科技_电信,http://110.178.52.196:8085/udp/239.1.1.3:8003
西北_山西经济与科技_电信,http://110.179.80.224:8083/udp/239.1.1.3:8003
西北_山西经济与科技_电信,http://110.179.81.53:8082/udp/239.1.1.3:8003
西北_山西经济与科技_电信,http://223.10.18.22:8082/udp/239.1.1.3:8003
西北_山西经济与科技_电信,http://223.10.18.22:8084/udp/239.1.1.3:8003
西北_山西经济与科技_电信,http://223.10.18.22:8085/udp/239.1.1.3:8003
西北_山西经济与科技_电信,http://223.10.24.101:8082/udp/239.1.1.3:8003
西北_山西经济与科技_电信,http://223.10.24.101:8085/udp/239.1.1.3:8003
西北_山西经济与科技_电信,http://223.10.34.224:8082/udp/239.1.1.3:8003
西北_山西经济与科技_联通,http://116.179.157.249:8085/rtp/226.0.2.13:8016
西北_山西经济与科技_联通,http://116.179.157.249:8085/rtp/226.0.2.236:9800
西北_山西经济与科技_联通,http://118.79.113.176:6000/rtp/226.0.2.13:8016
西北_山西经济与科技_联通,http://118.79.113.176:6000/rtp/226.0.2.236:9800
西北_山西经济与科技_联通,http://118.79.7.20:6001/rtp/226.0.2.13:8016
西北_山西经济与科技_联通,http://118.79.7.20:6001/rtp/226.0.2.236:9800
西北_山西经济与科技_联通,http://118.79.7.53:7000/rtp/226.0.2.13:8016
西北_山西经济与科技_联通,http://118.79.7.53:7000/rtp/226.0.2.236:9800
西北_山西经济与科技_联通,http://118.79.7.53:8000/rtp/226.0.2.13:8016
西北_山西经济与科技_联通,http://118.79.7.53:8000/rtp/226.0.2.236:9800
西北_山西经济与科技_联通,http://171.116.181.174:8085/rtp/226.0.2.13:8016
西北_山西经济与科技_联通,http://171.116.181.174:8085/rtp/226.0.2.236:9800
西北_山西经济与科技_联通,http://171.116.35.229:8004/rtp/226.0.2.13:8016
西北_山西经济与科技_联通,http://171.116.35.229:8004/rtp/226.0.2.236:9800
西北_山西经济与科技_联通,http://171.117.121.137:8085/rtp/226.0.2.13:8016
西北_山西经济与科技_联通,http://171.117.121.137:8085/rtp/226.0.2.236:9800
西北_山西经济与科技_联通,http://171.117.123.161:8085/rtp/226.0.2.13:8016
西北_山西经济与科技_联通,http://171.117.123.161:8085/rtp/226.0.2.236:9800
西北_山西经济与科技_联通,http://171.118.153.0:8082/rtp/226.0.2.13:8016
西北_山西经济与科技_联通,http://171.118.153.0:8082/rtp/226.0.2.236:9800
西北_山西经济与科技_联通,http://171.118.153.0:8085/rtp/226.0.2.13:8016
西北_山西经济与科技_联通,http://171.118.153.0:8085/rtp/226.0.2.236:9800
西北_山西经济与科技_联通,http://183.184.176.54:8085/rtp/226.0.2.13:8016
西北_山西经济与科技_联通,http://183.184.176.54:8085/rtp/226.0.2.236:9800
西北_山西经济与科技_联通,http://183.185.102.13:8005/rtp/226.0.2.13:8016
西北_山西经济与科技_联通,http://183.185.102.13:8005/rtp/226.0.2.236:9800
西北_山西经济与科技_联通,http://183.185.132.195:8004/rtp/226.0.2.13:8016
西北_山西经济与科技_联通,http://183.185.132.195:8004/rtp/226.0.2.236:9800
西北_山西经济与科技_联通,http://183.185.173.17:8085/rtp/226.0.2.13:8016
西北_山西经济与科技_联通,http://183.185.173.17:8085/rtp/226.0.2.236:9800
西北_山西经济与科技_联通,http://183.186.134.77:8085/rtp/226.0.2.13:8016
西北_山西经济与科技_联通,http://183.186.134.77:8085/rtp/226.0.2.236:9800
西北_山西经济与科技_联通,http://183.188.23.228:6000/rtp/226.0.2.13:8016
西北_山西经济与科技_联通,http://183.188.23.228:6000/rtp/226.0.2.236:9800
西北_山西经济与科技_联通,http://183.191.208.140:8084/rtp/226.0.2.13:8016
西北_山西经济与科技_联通,http://183.191.208.140:8084/rtp/226.0.2.236:9800
西北_山西经济与科技_联通,http://183.191.247.159:8084/rtp/226.0.2.13:8016
西北_山西经济与科技_联通,http://183.191.247.159:8084/rtp/226.0.2.236:9800
西北_山西经济与科技_联通,http://221.205.134.46:8085/rtp/226.0.2.13:8016
西北_山西经济与科技_联通,http://221.205.134.46:8085/rtp/226.0.2.236:9800
西北_山西经济与科技_联通,http://221.205.200.8:8085/rtp/226.0.2.13:8016
西北_山西经济与科技_联通,http://221.205.200.8:8085/rtp/226.0.2.236:9800
西北_山西经济与科技_联通,http://221.205.92.5:8085/rtp/226.0.2.13:8016
西北_山西经济与科技_联通,http://221.205.92.5:8085/rtp/226.0.2.236:9800
西北_山西经济与科技_联通,http://221.205.94.83:8084/rtp/226.0.2.13:8016
西北_山西经济与科技_联通,http://221.205.94.83:8084/rtp/226.0.2.236:9800
西北_山西经济与科技_联通,http://60.220.167.75:8085/rtp/226.0.2.13:8016
西北_山西经济与科技_联通,http://60.220.167.75:8085/rtp/226.0.2.236:9800
西北_山西经济与科技_联通,http://60.220.167.76:8085/rtp/226.0.2.13:8016
西北_山西经济与科技_联通,http://60.220.167.76:8085/rtp/226.0.2.236:9800
西北_山西经济与科技_联通,http://60.220.167.77:8083/rtp/226.0.2.13:8016
西北_山西经济与科技_联通,http://60.220.167.77:8083/rtp/226.0.2.236:9800
西北_山西经济与科技_联通,http://60.223.72.32:8005/rtp/226.0.2.13:8016
西北_山西经济与科技_联通,http://60.223.72.32:8005/rtp/226.0.2.236:9800
西北_山西经济与科技_联通,http://61.240.37.114:8085/rtp/226.0.2.13:8016
西北_山西经济与科技_联通,http://61.240.37.114:8085/rtp/226.0.2.236:9800
西北_山西黄河_联通,http://116.179.157.249:8085/rtp/226.0.2.12:8008
西北_山西黄河_联通,http://116.179.157.249:8085/rtp/226.0.2.235:9792
西北_山西黄河_联通,http://118.79.113.176:6000/rtp/226.0.2.12:8008
西北_山西黄河_联通,http://118.79.113.176:6000/rtp/226.0.2.235:9792
西北_山西黄河_联通,http://118.79.7.20:6001/rtp/226.0.2.12:8008
西北_山西黄河_联通,http://118.79.7.20:6001/rtp/226.0.2.235:9792
西北_山西黄河_联通,http://118.79.7.53:7000/rtp/226.0.2.12:8008
西北_山西黄河_联通,http://118.79.7.53:7000/rtp/226.0.2.235:9792
西北_山西黄河_联通,http://118.79.7.53:8000/rtp/226.0.2.12:8008
西北_山西黄河_联通,http://118.79.7.53:8000/rtp/226.0.2.235:9792
西北_山西黄河_联通,http://171.116.181.174:8085/rtp/226.0.2.12:8008
西北_山西黄河_联通,http://171.116.181.174:8085/rtp/226.0.2.235:9792
西北_山西黄河_联通,http://171.116.35.229:8004/rtp/226.0.2.12:8008
西北_山西黄河_联通,http://171.116.35.229:8004/rtp/226.0.2.235:9792
西北_山西黄河_联通,http://171.117.121.137:8085/rtp/226.0.2.12:8008
西北_山西黄河_联通,http://171.117.121.137:8085/rtp/226.0.2.235:9792
西北_山西黄河_联通,http://171.117.123.161:8085/rtp/226.0.2.12:8008
西北_山西黄河_联通,http://171.117.123.161:8085/rtp/226.0.2.235:9792
西北_山西黄河_联通,http://171.118.153.0:8082/rtp/226.0.2.12:8008
西北_山西黄河_联通,http://171.118.153.0:8082/rtp/226.0.2.235:9792
西北_山西黄河_联通,http://171.118.153.0:8085/rtp/226.0.2.12:8008
西北_山西黄河_联通,http://171.118.153.0:8085/rtp/226.0.2.235:9792
西北_山西黄河_联通,http://183.184.176.54:8085/rtp/226.0.2.12:8008
西北_山西黄河_联通,http://183.184.176.54:8085/rtp/226.0.2.235:9792
西北_山西黄河_联通,http://183.185.102.13:8005/rtp/226.0.2.12:8008
西北_山西黄河_联通,http://183.185.102.13:8005/rtp/226.0.2.235:9792
西北_山西黄河_联通,http://183.185.132.195:8004/rtp/226.0.2.12:8008
西北_山西黄河_联通,http://183.185.132.195:8004/rtp/226.0.2.235:9792
西北_山西黄河_联通,http://183.185.173.17:8085/rtp/226.0.2.12:8008
西北_山西黄河_联通,http://183.185.173.17:8085/rtp/226.0.2.235:9792
西北_山西黄河_联通,http://183.186.134.77:8085/rtp/226.0.2.12:8008
西北_山西黄河_联通,http://183.186.134.77:8085/rtp/226.0.2.235:9792
西北_山西黄河_联通,http://183.188.23.228:6000/rtp/226.0.2.12:8008
西北_山西黄河_联通,http://183.188.23.228:6000/rtp/226.0.2.235:9792
西北_山西黄河_联通,http://183.191.208.140:8084/rtp/226.0.2.12:8008
西北_山西黄河_联通,http://183.191.208.140:8084/rtp/226.0.2.235:9792
西北_山西黄河_联通,http://183.191.247.159:8084/rtp/226.0.2.12:8008
西北_山西黄河_联通,http://183.191.247.159:8084/rtp/226.0.2.235:9792
西北_山西黄河_联通,http://221.205.134.46:8085/rtp/226.0.2.12:8008
西北_山西黄河_联通,http://221.205.134.46:8085/rtp/226.0.2.235:9792
西北_山西黄河_联通,http://221.205.200.8:8085/rtp/226.0.2.12:8008
西北_山西黄河_联通,http://221.205.200.8:8085/rtp/226.0.2.235:9792
西北_山西黄河_联通,http://221.205.92.5:8085/rtp/226.0.2.12:8008
西北_山西黄河_联通,http://221.205.92.5:8085/rtp/226.0.2.235:9792
西北_山西黄河_联通,http://221.205.94.83:8084/rtp/226.0.2.12:8008
西北_山西黄河_联通,http://221.205.94.83:8084/rtp/226.0.2.235:9792
西北_山西黄河_联通,http://60.220.167.75:8085/rtp/226.0.2.12:8008
西北_山西黄河_联通,http://60.220.167.75:8085/rtp/226.0.2.235:9792
西北_山西黄河_联通,http://60.220.167.76:8085/rtp/226.0.2.12:8008
西北_山西黄河_联通,http://60.220.167.76:8085/rtp/226.0.2.235:9792
西北_山西黄河_联通,http://60.220.167.77:8083/rtp/226.0.2.12:8008
西北_山西黄河_联通,http://60.220.167.77:8083/rtp/226.0.2.235:9792
西北_山西黄河_联通,http://60.223.72.32:8005/rtp/226.0.2.12:8008
西北_山西黄河_联通,http://60.223.72.32:8005/rtp/226.0.2.235:9792
西北_山西黄河_联通,http://61.240.37.114:8085/rtp/226.0.2.12:8008
西北_山西黄河_联通,http://61.240.37.114:8085/rtp/226.0.2.235:9792
西北_岭南戏曲_电信,http://113.64.145.55:8081/hls/108/index.m3u8
西北_岭南戏曲_电信,http://113.64.145.91:8081/hls/108/index.m3u8
西北_岭南戏曲_电信,http://113.64.145.93:8081/hls/108/index.m3u8
西北_岭南戏曲_电信,http://183.11.239.36:808/hls/16/index.m3u8
西北_崂山_联通,http://119.166.177.210:8888/udp/239.253.254.242:8000
西北_嵊州新闻综合_电信,http://l.cztvcloud.com/channels/lantian/SXshengzhou1/720p.m3u8
西北_嵩县综合新闻_电信,http://123.149.206.177:8800/rtp/239.16.20.234:12340
西北_嵩县综合新闻_电信,http://123.55.105.199:8888/rtp/239.16.20.234:12340
西北_巨野新闻_电信,http://123.170.144.250:5000/udp/239.21.1.215:5002
西北_巨野新闻_电信,http://144.255.21.21:8123/udp/239.21.1.215:5002
西北_巨野新闻_电信,http://182.32.160.10:9997/udp/239.21.1.215:5002
西北_巩义综合_电信,http://123.149.206.177:8800/rtp/239.16.10.33:2000
西北_巩义综合_电信,http://123.149.206.177:8800/rtp/239.16.20.43:10430
西北_巩义综合_电信,http://123.55.105.199:8888/rtp/239.16.10.33:2000
西北_巩义综合_电信,http://123.55.105.199:8888/rtp/239.16.20.43:10430
西北_常德公共_电信,http://118.250.108.154:8888/udp/239.76.248.11:1234
西北_常德公共_电信,http://118.254.159.110:8888/udp/239.76.248.11:1234
西北_常德公共_电信,http://118.254.159.80:8888/udp/239.76.248.11:1234
西北_常德公共_电信,http://118.254.201.65:8888/udp/239.76.248.11:1234
西北_常德公共_电信,http://118.254.203.236:8888/udp/239.76.248.11:1234
西北_常德公共_电信,http://124.230.56.143:55555/udp/239.76.248.11:1234
西北_常德公共_电信,http://222.241.144.110:8888/udp/239.76.248.11:1234
西北_常德综合_电信,http://118.250.108.154:8888/udp/239.76.248.10:1234
西北_常德综合_电信,http://118.254.159.110:8888/udp/239.76.248.10:1234
西北_常德综合_电信,http://118.254.159.80:8888/udp/239.76.248.10:1234
西北_常德综合_电信,http://118.254.201.65:8888/udp/239.76.248.10:1234
西北_常德综合_电信,http://118.254.203.236:8888/udp/239.76.248.10:1234
西北_常德综合_电信,http://124.230.56.143:55555/udp/239.76.248.10:1234
西北_常德综合_电信,http://222.241.144.110:8888/udp/239.76.248.10:1234
西北_平原新闻_电信,http://123.170.144.250:5000/udp/239.21.1.243:5002
西北_平原新闻_电信,http://144.255.21.21:8123/udp/239.21.1.243:5002
西北_平原新闻_电信,http://182.32.160.10:9997/udp/239.21.1.243:5002
西北_平度_联通,http://119.166.177.210:8888/udp/239.253.254.248:8000
西北_平度新闻_电信,http://123.170.144.250:5000/udp/239.21.1.228:5002
西北_平度新闻_电信,http://144.255.21.21:8123/udp/239.21.1.228:5002
西北_平度新闻_电信,http://182.32.160.10:9997/udp/239.21.1.228:5002
西北_平桥广电中心_电信,http://123.149.206.177:8800/rtp/239.16.10.73:2000
西北_平桥广电中心_电信,http://123.55.105.199:8888/rtp/239.16.10.73:2000
西北_平煤安全环保_电信,http://123.149.206.177:8800/rtp/239.16.20.244:12440
西北_平煤安全环保_电信,http://123.149.206.177:8800/rtp/239.16.20.31:10310
西北_平煤安全环保_电信,http://123.55.105.199:8888/rtp/239.16.20.244:12440
西北_平煤安全环保_电信,http://123.55.105.199:8888/rtp/239.16.20.31:10310
西北_平煤综合_电信,http://123.149.206.177:8800/rtp/239.16.20.241:12410
西北_平煤综合_电信,http://123.149.206.177:8800/rtp/239.16.20.30:10300
西北_平煤综合_电信,http://123.55.105.199:8888/rtp/239.16.20.241:12410
西北_平煤综合_电信,http://123.55.105.199:8888/rtp/239.16.20.30:10300
西北_平阴综合_电信,http://123.170.144.250:5000/udp/239.21.1.221:5002
西北_平阴综合_电信,http://144.255.21.21:8123/udp/239.21.1.221:5002
西北_平阴综合_电信,http://182.32.160.10:9997/udp/239.21.1.221:5002
西北_平顶山公共_电信,http://123.149.206.177:8800/rtp/239.16.20.152:11520
西北_平顶山公共_电信,http://123.55.105.199:8888/rtp/239.16.20.152:11520
西北_平顶山城市_电信,http://123.149.206.177:8800/rtp/239.16.20.151:11510
西北_平顶山城市_电信,http://123.55.105.199:8888/rtp/239.16.20.151:11510
西北_平顶山教育台_电信,http://123.149.206.177:8800/rtp/239.16.20.27:10270
西北_平顶山教育台_电信,http://123.55.105.199:8888/rtp/239.16.20.27:10270
西北_平顶山新闻综合_电信,http://123.149.206.177:8800/rtp/239.16.20.137:11370
西北_平顶山新闻综合_电信,http://123.55.105.199:8888/rtp/239.16.20.137:11370
西北_年夜饭_电信,https://vd4.bdstatic.com/mda-karddvkyr5ck72cd/hd/mda-karddvkyr5ck72cd.mp4?auth_key=1674741246-0-0-c57a36898926c56dc70bd9b2231b5ccf&bcevod_channel=searchbox_feed&cd=0&pd=1&pt=0&logid=1446694686&vid=5027775802485063945
西北_广东|广东文化_电信,https://glive.grtn.cn/live/wenhua_test0203.m3u8?auth_key=1617289309-0-0-7b2730980c8860963374597c20ad3935
西北_广东|河源公共_电信,http://tmpstream.hyrtv.cn/hygg/sd/live.m3u8
西北_广东|河源综合_电信,http://tmpstream.hyrtv.cn/xwzh/sd/live.m3u8
西北_广东|深圳东部_电信,https://lglivepull.sznews.com/live/2646.m3u8
西北_广东|深圳众创TV_电信,https://lglivepull.sznews.com/live/2645.m3u8
西北_广东|深圳龙岗_电信,https://lglivepull.sznews.com/live/2647.m3u8
西北_广东|清新综合_电信,http://hls.wiseqx.com/live/qxzh.m3u8
西北_广东|清远综合_电信,https://zqy-live.nanyuecloud.com/qingyuandianshi1/qingyuandianshistream1.m3u8?auth_key=601634549293-0-0-96c65af4438160da817d5e34b27b9b7a
西北_广东|番禺综合_电信,http://video.epaper.pybtv.cn:8080/live/rtmp_live_demo.flv
西北_广东|阳江公共_电信,https://live.yjtvw.com:8081/live/smil:yjtv2.smil/chunklist_b928000.m3u8
西北_广东体育_电信,http://113.64.145.55:8081/hls/1/index.m3u8
西北_广东体育_电信,http://113.64.145.91:8081/hls/1/index.m3u8
西北_广东体育_电信,http://113.64.145.93:8081/hls/1/index.m3u8
西北_广东体育_电信,http://183.11.239.36:808/hls/2/index.m3u8
西北_广东公共_电信,http://113.64.145.55:8081/hls/27/index.m3u8
西北_广东公共_电信,http://113.64.145.91:8081/hls/27/index.m3u8
西北_广东公共_电信,http://113.64.145.93:8081/hls/27/index.m3u8
西北_广东公共_电信,http://183.11.239.36:808/hls/1/index.m3u8
西北_广东文化_电信,https://glive.grtn.cn/live/wenhua_test0203.m3u8?auth_key=1617289309-0-0-7b2730980c8860963374597c20ad3935
西北_广东新闻_电信,http://113.64.145.55:8081/hls/28/index.m3u8
西北_广东新闻_电信,http://113.64.145.91:8081/hls/28/index.m3u8
西北_广东新闻_电信,http://113.64.145.93:8081/hls/28/index.m3u8
西北_广东新闻_电信,http://183.11.239.36:808/hls/5/index.m3u8
西北_广东民生_电信,http://183.11.239.36:808/hls/18/index.m3u8
西北_广东珠江_电信,http://183.11.239.36:808/hls/83/index.m3u8
西北_广东移动_电信,http://183.11.239.36:808/hls/14/index.m3u8
西北_广东综艺4k_电信,http://183.11.239.36:808/hls/9/index.m3u8
西北_广场舞合集_电信,http://aliyuncoccdnct-hb.inter.iqiyi.com/tslive/l1/c56_lb_235_600_t10/mdxVS0lKSzeNPTh8sJczh-BCTWtsAHlDI5oPfFHdkCkL3Q_7i9ESm_-Pq3nWDNzK0ZT_bU_Puu7tRt4zHxTNn2IeKRABVMdlsSWzL371aHYNsv2lSjAJWMklcP8sPzpBhCOoljs6aStbS3gyrgAf-5HIp4Hv6oDnNleU96zifIqLWAcHbimEmihYunRIgEbnPA8qufLIbYVF2DeZd-I_-m4u3Gn1Yge_8fWYP9DVC4DgdEqfLtFQdMilGtTrS2zjo4xb0qVBELFGchIIm3rx2A/1fd16c25a756f48fa5536163926787358/c56_lb_235_600_t10.m3u8?key=0d316ff9e8569395e69c43c2e4658637c&dis_t=1669521354&random=1&z=live_alicdn_coc_cn_north_ct&pv=0.2
西北_广德新闻综合_电信,http://114.100.195.107:4022/rtp/238.1.78.212:7568
西北_广德新闻综合_电信,http://117.66.231.30:2000/rtp/238.1.78.212:7568
西北_广德新闻综合_电信,http://183.164.47.117:4022/rtp/238.1.78.212:7568
西北_广德生活_电信,http://114.100.195.107:4022/rtp/238.1.78.213:7576
