【  卫视频道  】,#genre#
华北_海南卫视_联通,http://60.223.72.70:8002/rtp/226.0.2.212:9608
华北_海南卫视_联通,http://60.220.167.128:8085/rtp/226.0.2.212:9608
华北_海南卫视_联通,http://171.120.194.48:8083/rtp/226.0.2.212:9608
华北_海南卫视_联通,http://60.220.167.128:8082/rtp/226.0.2.212:9608
华北_海南卫视_联通,http://60.223.72.70:8004/rtp/226.0.2.212:9608
华北_海南卫视_联通,http://118.81.165.200:8001/rtp/226.0.2.212:9608
华北_海南卫视_联通,http://60.27.20.217:4022/udp/225.1.2.82:5002
华北_海南卫视_联通,http://111.167.225.236:4022/udp/225.1.2.82:5002
华北_海南卫视_联通,http://171.120.194.48:8085/rtp/226.0.2.212:9608
华北_海南卫视_联通,http://60.220.167.99:8083/rtp/226.0.2.212:9608
华北_深圳卫视_电信,http://106.116.214.63:7000/rtp/239.254.200.50:8020
华北_深圳卫视_电信,http://115.171.251.148:8888/udp/225.1.8.43:8020
华北_深圳卫视_电信,http://115.171.251.148:8888/udp/225.1.8.145:9244
华北_深圳卫视_联通,http://61.240.38.31:8082/rtp/226.0.2.147:9088
华北_深圳卫视_联通,http://111.161.141.169:4022/udp/225.1.1.117:5002
华北_深圳卫视_联通,http://111.167.225.236:4022/udp/225.1.1.117:5002
华北_深圳卫视_联通,http://60.223.72.70:8003/rtp/226.0.2.147:9088
华北_深圳卫视_联通,http://171.120.194.48:8085/rtp/226.0.2.147:9088
华北_深圳卫视_联通,http://171.120.68.73:8085/rtp/226.0.2.147:9088
华北_深圳卫视_联通,http://183.184.150.201:8005/rtp/226.0.2.147:9088
华北_深圳卫视_联通,http://118.79.7.216:6001/rtp/226.0.2.147:9088
华北_深圳卫视_联通,http://118.79.114.42:6001/rtp/226.0.2.147:9088
华北_深圳卫视_联通,http://171.116.181.174:8084/rtp/226.0.2.147:9088
华北_深圳卫视_联通,http://171.117.183.109:8084/rtp/226.0.2.147:9088
华北_深圳卫视_联通,http://183.191.12.143:8083/rtp/226.0.2.147:9088
华北_深圳卫视_联通,http://60.223.72.70:8002/rtp/226.0.2.147:9088
华北_深圳卫视_联通,http://171.118.112.111:8085/rtp/226.0.2.147:9088
华北_深圳卫视_联通,http://114.246.252.64:5400/rtp/239.3.1.134:8020
华北_湖北卫视_电信,http://106.116.214.63:7000/rtp/239.254.200.164:6000
华北_湖北卫视_电信,http://115.171.251.148:8888/udp/225.1.8.47:8044
华北_湖北卫视_电信,http://115.171.251.148:8888/udp/225.1.8.146:8136
华北_湖北卫视_联通,http://111.167.225.236:4022/udp/225.1.1.147:5002
华北_湖北卫视_联通,http://60.223.72.42:8004/rtp/226.0.2.150:9112
华北_湖北卫视_联通,http://61.240.38.31:8082/rtp/226.0.2.150:9112
华北_湖北卫视_联通,http://118.79.114.200:6001/rtp/226.0.2.150:9112
华北_湖北卫视_联通,http://171.120.194.48:8085/rtp/226.0.2.150:9112
华北_湖北卫视_联通,http://118.81.205.196:8085/rtp/226.0.2.150:9112
华北_湖北卫视_联通,http://60.223.72.70:8002/rtp/226.0.2.150:9112
华北_湖北卫视_联通,http://60.220.167.99:8083/rtp/226.0.2.150:9112
华北_湖北卫视_联通,http://171.120.68.73:8083/rtp/226.0.2.150:9112
华北_湖北卫视_联通,http://60.223.72.198:8002/rtp/226.0.2.150:9112
华北_湖北卫视_联通,http://60.223.90.16:8001/rtp/226.0.2.150:9112
华北_湖北卫视_联通,http://61.48.31.231:1314/rtp/239.3.1.138:8044
华北_湖北卫视_联通,http://111.199.239.209:3568/rtp/239.3.1.138:8044
华北_湖北卫视_联通,http://171.118.112.111:8085/rtp/226.0.2.150:9112
华北_湖北卫视_联通,http://171.120.71.229:8085/rtp/226.0.2.150:9112
华北_湖南卫视_电信,http://106.116.214.63:7000/rtp/239.254.200.48:8012
华北_湖南卫视_电信,http://115.171.251.148:8888/udp/225.1.8.41:8012
华北_湖南卫视_电信,http://115.171.251.148:8888/udp/225.1.8.132:8064
华北_湖南卫视_联通,http://171.120.194.48:8083/rtp/226.0.2.143:9056
华北_湖南卫视_联通,http://60.223.72.70:8002/rtp/226.0.2.143:9056
华北_湖南卫视_联通,http://111.167.224.17:8888/udp/225.1.1.114:5002
华北_湖南卫视_联通,http://171.120.194.48:8085/rtp/226.0.2.143:9056
华北_湖南卫视_联通,http://61.240.38.31:8082/rtp/226.0.2.143:9056
华北_湖南卫视_联通,http://221.219.101.215:8012/rtp/239.3.1.132:8012
华北_湖南卫视_联通,http://60.220.167.100:8082/rtp/226.0.2.143:9056
华北_湖南卫视_联通,http://118.79.114.42:6001/rtp/226.0.2.143:9056
华北_湖南卫视_联通,http://171.116.181.174:8084/rtp/226.0.2.143:9056
华北_湖南卫视_联通,http://60.223.72.70:8004/rtp/226.0.2.143:9056
华北_湖南卫视_联通,http://60.223.90.16:8002/rtp/226.0.2.143:9056
华北_湖南卫视_联通,http://60.220.167.99:8083/rtp/226.0.2.143:9056
华北_湖南卫视_联通,http://60.7.12.42:4022/rtp/239.253.92.84:8015
华北_湖南卫视_联通,http://171.120.68.73:8085/rtp/226.0.2.143:9056
华北_湖南卫视_联通,http://116.135.4.64:8083/rtp/226.0.2.143:9056
华北_甘肃卫视_电信,http://106.116.214.63:7000/rtp/239.254.200.90:8188
华北_甘肃卫视_电信,http://115.171.251.148:8888/udp/225.1.8.162:8188
华北_甘肃卫视_联通,http://60.223.72.70:8004/rtp/226.0.2.55:8352
华北_甘肃卫视_联通,http://60.223.72.42:8004/rtp/226.0.2.55:8352
华北_甘肃卫视_联通,http://60.223.72.42:8001/rtp/226.0.2.55:8352
华北_甘肃卫视_联通,http://61.182.33.218:8000/hls/39/index.m3u8
华北_甘肃卫视_联通,http://183.184.150.201:8005/rtp/226.0.2.55:8352
华北_甘肃卫视_联通,http://171.117.73.52:8083/rtp/226.0.2.55:8352
华北_甘肃卫视_联通,http://60.223.72.198:8002/rtp/226.0.2.55:8352
华北_甘肃卫视_联通,http://118.79.19.157:6001/rtp/226.0.2.55:8352
华北_甘肃卫视_联通,http://171.118.112.111:8085/rtp/226.0.2.55:8352
华北_甘肃卫视_联通,http://171.116.181.174:8084/rtp/226.0.2.55:8352
华北_甘肃卫视_联通,http://60.223.90.51:8002/rtp/226.0.2.55:8352
华北_甘肃卫视_联通,http://118.79.114.42:6001/rtp/226.0.2.55:8352
华北_甘肃卫视_联通,http://171.120.194.48:8083/rtp/226.0.2.55:8352
华北_甘肃卫视_联通,http://60.220.167.128:8082/rtp/226.0.2.55:8352
华北_甘肃卫视_联通,http://118.79.7.216:6001/rtp/226.0.2.55:8352
华北_蓟州卫视_联通,http://221.198.174.113:8888/udp/225.1.1.82:5002
华北_蓟州卫视_联通,http://111.161.141.169:4022/udp/225.1.1.82:5002
华北_蓟州卫视_联通,http://111.167.225.236:4022/udp/225.1.1.82:5002
华北_蓟州卫视_联通,http://111.167.224.17:8888/udp/225.1.1.82:5002
华北_蓟州卫视_联通,http://60.27.20.217:4022/udp/225.1.1.82:5002
华北_西藏卫视_电信,http://115.171.251.148:8888/udp/225.1.8.160:8164
华北_西藏卫视_电信,http://106.116.214.63:7000/rtp/239.254.200.88:8164
华北_西藏卫视_联通,http://171.117.73.52:8083/rtp/226.0.2.66:8440
华北_西藏卫视_联通,http://61.240.38.31:8082/rtp/226.0.2.66:8440
华北_西藏卫视_联通,http://171.117.73.52:8085/rtp/226.0.2.66:8440
华北_西藏卫视_联通,http://60.223.72.70:8004/rtp/226.0.2.66:8440
华北_西藏卫视_联通,http://60.223.72.70:8002/rtp/226.0.2.66:8440
华北_西藏卫视_联通,http://171.117.183.109:8084/rtp/226.0.2.66:8440
华北_西藏卫视_联通,http://118.79.19.157:6001/rtp/226.0.2.66:8440
华北_西藏卫视_联通,http://171.118.112.111:8085/rtp/226.0.2.66:8440
华北_西藏卫视_联通,http://60.223.72.198:8002/rtp/226.0.2.66:8440
华北_西藏卫视_联通,http://60.223.72.198:8005/rtp/226.0.2.66:8440
华北_西藏卫视_联通,http://60.223.90.16:8001/rtp/226.0.2.66:8440
华北_西藏卫视_联通,http://171.120.71.229:8085/rtp/226.0.2.66:8440
华北_西藏卫视_联通,http://60.223.72.70:8005/rtp/226.0.2.66:8440
华北_西藏卫视_联通,http://60.223.72.42:8003/rtp/226.0.2.66:8440
华北_西藏卫视_联通,http://171.120.194.48:8085/rtp/226.0.2.66:8440
华北_贵州卫视_电信,http://106.116.214.63:7000/rtp/239.254.201.20:6315
华北_贵州卫视_电信,http://115.171.251.148:8888/udp/225.1.8.144:8120
华北_贵州卫视_联通,http://60.223.72.198:8002/rtp/226.0.2.180:9352
华北_贵州卫视_联通,http://171.120.68.73:8083/rtp/226.0.2.180:9352
华北_贵州卫视_联通,http://60.220.167.128:8082/rtp/226.0.2.180:9352
华北_贵州卫视_联通,http://60.223.72.42:8002/rtp/226.0.2.180:9352
华北_贵州卫视_联通,http://60.223.72.70:8003/rtp/226.0.2.180:9352
华北_贵州卫视_联通,http://114.254.83.72:2222/rtp/239.3.1.149:8076
华北_贵州卫视_联通,http://118.79.114.42:6001/rtp/226.0.2.180:9352
华北_贵州卫视_联通,http://60.223.72.70:8002/rtp/226.0.2.180:9352
华北_贵州卫视_联通,http://111.167.225.236:4022/udp/225.1.2.28:5002
华北_贵州卫视_联通,http://171.117.183.109:8084/rtp/226.0.2.180:9352
华北_贵州卫视_联通,http://60.223.72.70:8001/rtp/226.0.2.180:9352
华北_贵州卫视_联通,http://171.120.194.48:8085/rtp/226.0.2.180:9352
华北_贵州卫视_联通,http://116.179.64.121:4000/rtp/226.0.2.180:9352
华北_贵州卫视_联通,http://60.220.167.128:8085/rtp/226.0.2.180:9352
华北_贵州卫视_联通,http://171.120.194.48:8083/rtp/226.0.2.180:9352
华北_辽宁卫视_电信,http://106.116.214.63:7000/rtp/239.254.200.57:8056
华北_辽宁卫视_联通,http://111.167.225.236:4022/udp/225.1.1.154:5002
华北_辽宁卫视_联通,http://221.219.101.215:8012/rtp/239.3.1.210:8056
华北_辽宁卫视_联通,http://61.240.38.31:8082/rtp/226.0.2.173:9296
华北_辽宁卫视_联通,http://183.184.150.201:8005/rtp/226.0.2.173:9296
华北_辽宁卫视_联通,http://111.161.141.169:4022/udp/225.1.1.154:5002
华北_辽宁卫视_联通,http://171.118.112.111:8085/rtp/226.0.2.173:9296
华北_辽宁卫视_联通,http://118.81.205.196:8085/rtp/226.0.2.173:9296
华北_辽宁卫视_联通,http://118.79.7.216:6001/rtp/226.0.2.173:9296
华北_辽宁卫视_联通,http://171.120.68.73:8083/rtp/226.0.2.173:9296
华北_辽宁卫视_联通,http://60.223.72.70:8002/rtp/226.0.2.173:9296
华北_辽宁卫视_联通,http://60.220.167.99:8083/rtp/226.0.2.173:9296
华北_辽宁卫视_联通,http://60.223.72.70:8004/rtp/226.0.2.173:9296
华北_辽宁卫视_联通,http://171.120.71.229:8085/rtp/226.0.2.173:9296
华北_辽宁卫视_联通,http://111.199.239.209:3568/rtp/239.3.1.210:8056
华北_辽宁卫视_联通,http://171.120.194.48:8083/rtp/226.0.2.173:9296
华北_重庆卫视_电信,http://106.116.214.63:7000/rtp/239.254.200.203:6323
华北_重庆卫视_电信,http://115.171.251.148:8888/udp/225.1.8.172:8162
华北_重庆卫视_电信,http://115.171.251.148:8888/udp/225.1.8.148:8296
华北_重庆卫视_联通,http://121.19.134.142:808/tsfile/live/1023_1.m3u8
华北_重庆卫视_联通,http://111.167.224.17:8888/udp/225.1.1.155:5002
华北_重庆卫视_联通,http://111.167.225.236:4022/udp/225.1.1.155:5002
华北_重庆卫视_联通,http://61.240.38.31:8082/rtp/226.0.2.174:9304
华北_重庆卫视_联通,http://183.184.150.201:8005/rtp/226.0.2.174:9304
华北_重庆卫视_联通,http://123.113.149.160:3568/rtp/239.3.1.122:8160
华北_重庆卫视_联通,http://171.120.68.73:8083/rtp/226.0.2.174:9304
华北_重庆卫视_联通,http://111.161.141.169:4022/udp/225.1.1.155:5002
华北_重庆卫视_联通,http://114.249.18.134:4022/rtp/239.3.1.122:8160
华北_重庆卫视_联通,http://171.116.181.174:8084/rtp/226.0.2.174:9304
华北_重庆卫视_联通,http://171.117.183.109:8084/rtp/226.0.2.174:9304
华北_重庆卫视_联通,http://118.81.205.196:8085/rtp/226.0.2.174:9304
华北_重庆卫视_联通,http://171.118.112.111:8085/rtp/226.0.2.174:9304
华北_重庆卫视_联通,http://111.199.239.209:3568/rtp/239.3.1.122:8160
华北_重庆卫视_联通,http://171.120.194.48:8085/rtp/226.0.2.174:9304
华北_陕西卫视_电信,http://106.116.214.63:7000/rtp/239.254.200.82:8140
华北_陕西卫视_电信,http://115.171.251.148:8888/udp/225.1.8.154:8140
华北_陕西卫视_联通,http://121.24.99.40:8090/hls/86/index.m3u8
华北_陕西卫视_联通,http://121.24.98.3:8090/hls/86/index.m3u8
华北_陕西卫视_联通,http://171.117.182.4:8083/rtp/226.0.2.53:8336
华北_陕西卫视_联通,http://171.117.182.4:8085/rtp/226.0.2.53:8336
华北_陕西卫视_联通,http://61.182.33.218:8000/hls/36/index.m3u8
华北_陕西卫视_联通,http://60.223.72.42:8004/rtp/226.0.2.53:8336
华北_陕西卫视_联通,http://60.223.72.70:8002/rtp/226.0.2.53:8336
华北_陕西卫视_联通,http://60.220.167.128:8085/rtp/226.0.2.53:8336
华北_陕西卫视_联通,http://60.223.72.42:8003/rtp/226.0.2.53:8336
华北_陕西卫视_联通,http://171.120.194.48:8085/rtp/226.0.2.53:8336
华北_陕西卫视_联通,http://171.117.182.4:8084/rtp/226.0.2.53:8336
华北_陕西卫视_联通,http://60.223.90.51:8002/rtp/226.0.2.53:8336
华北_陕西卫视_联通,http://60.220.167.99:8083/rtp/226.0.2.53:8336
华北_陕西卫视_联通,http://171.117.73.52:8083/rtp/226.0.2.53:8336
华北_陕西卫视_联通,http://171.120.68.73:8083/rtp/226.0.2.53:8336
华北_青海卫视_电信,http://106.116.214.63:7000/rtp/239.254.200.85:8184
华北_青海卫视_电信,http://115.171.251.148:8888/udp/225.1.8.157:8184
华北_青海卫视_联通,http://171.118.208.37:8085/rtp/226.0.2.59:8384
华北_青海卫视_联通,http://60.223.72.42:8001/rtp/226.0.2.59:8384
华北_青海卫视_联通,http://60.223.72.42:8003/rtp/226.0.2.59:8384
华北_青海卫视_联通,http://121.19.134.142:808/tsfile/live/0140_1.m3u8
华北_青海卫视_联通,http://171.120.68.73:8083/rtp/226.0.2.59:8384
华北_青海卫视_联通,http://118.79.7.216:6001/rtp/226.0.2.59:8384
华北_青海卫视_联通,http://60.223.72.70:8004/rtp/226.0.2.59:8384
华北_青海卫视_联通,http://171.117.73.52:8085/rtp/226.0.2.59:8384
华北_青海卫视_联通,http://60.223.72.198:8002/rtp/226.0.2.59:8384
华北_青海卫视_联通,http://171.118.112.111:8085/rtp/226.0.2.59:8384
华北_青海卫视_联通,http://60.223.72.70:8002/rtp/226.0.2.59:8384
华北_青海卫视_联通,http://183.191.208.34:8085/rtp/226.0.2.59:8384
华北_青海卫视_联通,http://118.79.19.157:6001/rtp/226.0.2.59:8384
华北_青海卫视_联通,http://171.120.194.48:8085/rtp/226.0.2.59:8384
华北_青海卫视_联通,http://116.179.64.121:4000/rtp/226.0.2.59:8384
华北_静海卫视_联通,http://111.167.224.17:8888/udp/225.1.1.110:5002
华北_静海卫视_联通,http://111.161.141.169:4022/udp/225.1.1.110:5002
华北_静海卫视_联通,http://111.167.225.236:4022/udp/225.1.1.110:5002
华北_静海卫视_联通,http://221.198.174.113:8888/udp/225.1.1.110:5002
华北_静海卫视_联通,http://60.27.20.217:4022/udp/225.1.1.110:5002
华北_黑龙江卫视_电信,http://115.171.251.148:8888/udp/225.1.8.42:8016
华北_黑龙江卫视_电信,http://106.116.214.63:7000/rtp/239.254.200.49:8016
华北_黑龙江卫视_电信,http://115.171.251.148:8888/udp/225.1.8.141:8196
华北_黑龙江卫视_联通,http://171.120.68.73:8083/rtp/226.0.2.151:9120
华北_黑龙江卫视_联通,http://61.240.38.31:8082/rtp/226.0.2.151:9120
华北_黑龙江卫视_联通,http://118.81.205.196:8085/rtp/226.0.2.151:9120
华北_黑龙江卫视_联通,http://111.167.224.17:8888/udp/225.1.1.115:5002
华北_黑龙江卫视_联通,http://171.116.181.174:8084/rtp/226.0.2.151:9120
华北_黑龙江卫视_联通,http://111.161.141.169:4022/udp/225.1.1.115:5002
华北_黑龙江卫视_联通,http://60.223.90.16:8001/rtp/226.0.2.151:9120
华北_黑龙江卫视_联通,http://123.115.112.109:4000/rtp/239.3.1.133:8016
华北_黑龙江卫视_联通,http://60.223.72.70:8003/rtp/226.0.2.151:9120
华北_黑龙江卫视_联通,http://118.79.114.200:6001/rtp/226.0.2.151:9120
华北_黑龙江卫视_联通,http://60.220.167.128:8085/rtp/226.0.2.151:9120
华北_黑龙江卫视_联通,http://123.113.149.160:3568/rtp/239.3.1.133:8016
华北_黑龙江卫视_联通,http://60.223.72.42:8001/rtp/226.0.2.151:9120
华北_黑龙江卫视_联通,http://60.223.72.70:8004/rtp/226.0.2.151:9120
华北_黑龙江卫视_联通,http://60.220.167.99:8083/rtp/226.0.2.151:9120
华南_三沙卫视_电信,http://171.108.239.6:8181/tsfile/live/1020_1.m3u8
华南_三沙卫视_电信,http://171.109.209.245:8888/udp/239.81.0.242:4056
华南_三沙卫视_电信,http://222.218.213.244:10000/udp/239.81.0.242:4056
华南_三沙卫视_电信,http://171.110.92.36:8181/udp/239.81.0.242:4056
华南_三沙卫视_电信,http://115.171.251.148:8888/udp/225.1.8.78:4120
华南_三沙卫视_联通,http://150.255.241.45:4022/rtp/239.254.96.184:7158
华南_三沙卫视_联通,http://125.33.179.15:5555/rtp/239.3.1.155:4120
华南_三沙卫视_联通,http://110.72.60.182:8181/tsfile/live/1006_1.m3u8
华南_上海卫视_电信,http://222.218.159.152:8181/tsfile/live/0107_1.m3u8
华南_上海卫视_电信,http://222.218.159.200:8181/tsfile/live/0107_1.m3u8
华南_上海卫视_电信,http://222.218.158.127:8181/tsfile/live/0107_1.m3u8
华南_上海卫视_联通,http://110.72.60.182:8181/tsfile/live/0107_1.m3u8
华南_东南卫视_电信,http://113.67.164.234:8889/udp/239.77.1.104:5146
华南_东南卫视_电信,http://14.154.193.230:4022/udp/239.77.1.104:5146
华南_东南卫视_电信,http://113.68.179.10:4022/udp/239.77.1.104:5146
华南_东南卫视_电信,http://113.87.227.121:5000/udp/239.77.1.104:5146
华南_东南卫视_电信,http://171.108.239.74:8181/tsfile/live/1087_1.m3u8
华南_东南卫视_电信,http://171.109.209.245:8888/udp/239.81.0.215:4056
华南_东南卫视_电信,http://171.110.92.36:8181/udp/239.81.0.215:4056
华南_东南卫视_电信,http://113.138.135.67:8001/rtp/239.112.205.182:5140
华南_东南卫视_电信,http://222.218.213.244:10000/udp/239.81.0.215:4056
华南_东南卫视_电信,http://171.108.239.6:8181/tsfile/live/0137_1.m3u8
华南_东南卫视_电信,http://171.109.209.245:8888/udp/239.81.0.59:4056
华南_东南卫视_电信,http://222.218.213.244:10000/udp/239.81.0.59:4056
华南_东南卫视_电信,http://171.110.92.36:8181/udp/239.81.0.59:4056
华南_东南卫视_电信,http://115.171.251.148:8888/udp/225.1.8.149:8112
华南_东南卫视_电信,http://1.83.163.40:8888/rtp/239.112.205.182:5140
华南_东南卫视_联通,http://221.205.94.83:8084/rtp/226.0.2.188:9416
华南_东南卫视_联通,http://183.188.23.105:6001/rtp/226.0.2.188:9416
华南_东南卫视_联通,http://150.255.241.45:4022/rtp/239.254.96.189:8172
华南_东南卫视_联通,http://110.72.60.182:8181/tsfile/live/0137_1.m3u8
华南_东方卫视_电信,http://171.108.239.74:8181/tsfile/live/1061_1.m3u8
华南_东方卫视_电信,http://113.87.227.121:5000/udp/239.77.1.156:5146
华南_东方卫视_电信,http://113.68.179.10:4022/udp/239.77.1.156:5146
华南_东方卫视_电信,http://113.67.164.234:8889/udp/239.77.1.218:5146
华南_东方卫视_电信,http://113.68.179.10:4022/udp/239.77.1.218:5146
华南_东方卫视_电信,http://113.67.164.234:8889/udp/239.77.0.98:5146
华南_东方卫视_电信,http://113.87.227.121:5000/udp/239.77.1.218:5146
华南_东方卫视_电信,http://14.154.193.230:4022/udp/239.77.1.218:5146
华南_东方卫视_电信,http://183.30.202.168:8000/udp/239.77.0.98:5146
华南_东方卫视_电信,http://113.87.227.121:5000/udp/239.77.0.98:5146
华南_东方卫视_电信,http://14.154.193.230:4022/udp/239.77.0.98:5146
华南_东方卫视_电信,http://171.109.209.245:8888/udp/239.81.0.111:4056
华南_东方卫视_电信,http://1.83.163.40:8888/rtp/239.112.205.61:5140
华南_东方卫视_电信,http://14.154.193.230:4022/udp/239.77.1.156:5146
华南_东方卫视_电信,http://113.138.135.67:8001/rtp/239.112.205.61:5140
华南_东方卫视_移动,http://112.46.85.60:8002/hls/31/index.m3u8
华南_东方卫视_联通,http://123.122.161.121:19999/rtp/239.3.1.136:8032
华南_东方卫视_联通,http://221.219.98.43:8000/rtp/239.3.1.136:8032
华南_东方卫视_联通,http://150.255.241.45:4022/rtp/239.254.96.90:7704
华南_东方卫视_联通,http://221.205.94.83:8084/rtp/226.0.2.175:9312
华南_云南卫视_电信,http://222.218.159.152:8181/tsfile/live/0119_1.m3u8
华南_云南卫视_电信,http://222.218.158.127:8181/tsfile/live/0119_1.m3u8
华南_云南卫视_电信,http://113.67.164.234:8889/udp/239.253.43.37:5146
华南_云南卫视_电信,http://113.68.179.10:4022/udp/239.253.43.37:5146
华南_云南卫视_电信,http://113.87.227.121:5000/udp/239.253.43.37:5146
华南_云南卫视_电信,http://113.67.164.234:8889/udp/239.253.43.100:5146
华南_云南卫视_电信,http://183.30.202.168:8000/udp/239.253.43.100:5146
华南_云南卫视_电信,http://14.154.193.230:4022/udp/239.253.43.100:5146
华南_云南卫视_电信,http://113.87.227.121:5000/udp/239.253.43.100:5146
华南_云南卫视_电信,http://14.154.193.230:4022/udp/239.253.43.37:5146
华南_云南卫视_电信,http://219.159.194.4:8181/tsfile/live/0119_1.m3u8
华南_云南卫视_电信,http://171.108.239.6:8181/tsfile/live/0119_1.m3u8
华南_云南卫视_电信,http://113.138.135.67:8001/rtp/239.112.205.58:5140
华南_云南卫视_电信,http://171.109.209.245:8888/udp/239.81.0.45:4056
华南_云南卫视_电信,http://222.218.213.244:10000/udp/239.81.0.45:4056
华南_云南卫视_移动,http://112.46.85.60:8002/hls/56/index.m3u8
华南_云南卫视_移动,http://183.196.25.171:808/hls/35/index.m3u8
华南_云南卫视_联通,http://183.188.23.105:6001/rtp/226.0.2.60:8392
华南_云南卫视_联通,http://221.205.94.83:8084/rtp/226.0.2.60:8392
华南_云南卫视_联通,http://150.255.241.45:4022/rtp/239.254.96.33:7248
华南_云南卫视_联通,http://110.72.60.182:8181/tsfile/live/0119_1.m3u8
华南_保定卫视_联通,http://221.198.174.113:8888/udp/225.1.1.83:5002
华南_兵团卫视_电信,http://222.218.158.127:8181/tsfile/live/0115_1.m3u8
华南_兵团卫视_电信,http://222.218.159.152:8181/tsfile/live/0115_1.m3u8
华南_兵团卫视_电信,http://171.108.239.74:8181/tsfile/live/0115_1.m3u8
华南_兵团卫视_电信,http://115.171.251.148:8888/udp/225.1.8.167:4120
华南_兵团卫视_电信,http://113.138.135.67:8001/rtp/239.112.205.198:5140
华南_兵团卫视_电信,http://222.218.213.244:10000/udp/239.81.0.213:4056
华南_兵团卫视_电信,http://171.109.209.245:8888/udp/239.81.0.213:4056
华南_兵团卫视_电信,http://171.110.92.36:8181/udp/239.81.0.213:4056
华南_兵团卫视_电信,http://113.118.13.196:808/hls/7/index.m3u8
华南_兵团卫视_联通,http://123.122.161.121:19999/rtp/239.3.1.144:4120
华南_兵团卫视_联通,http://125.33.179.15:5555/rtp/239.3.1.144:4120
华南_兵团卫视_联通,http://150.255.241.45:4022/rtp/239.254.96.153:8126
华南_内蒙古卫视_电信,http://222.218.159.152:8181/tsfile/live/0109_1.m3u8
华南_内蒙古卫视_电信,http://171.108.239.74:8181/tsfile/live/1077_1.m3u8
华南_内蒙古卫视_电信,http://171.108.239.6:8181/tsfile/live/0109_1.m3u8
华南_内蒙古卫视_电信,http://113.138.135.67:8001/rtp/239.112.205.55:5140
华南_内蒙古卫视_电信,http://115.171.251.148:8888/udp/225.1.8.156:8176
华南_内蒙古卫视_电信,http://1.83.163.40:8888/rtp/239.112.205.55:5140
华南_内蒙古卫视_电信,http://171.109.209.245:8888/udp/239.81.0.54:4056
华南_内蒙古卫视_电信,http://222.218.213.244:10000/udp/239.81.0.54:4056
华南_内蒙古卫视_电信,http://113.118.13.196:808/hls/60/index.m3u8
华南_内蒙古卫视_移动,http://112.46.85.60:8002/hls/60/index.m3u8
华南_内蒙古卫视_联通,http://110.72.60.182:8181/tsfile/live/0109_1.m3u8
华南_内蒙古卫视_联通,http://221.205.94.83:8084/rtp/226.0.2.63:8416
华南_内蒙古卫视_联通,http://183.188.23.105:6001/rtp/226.0.2.63:8416
华南_内蒙古卫视_联通,http://150.255.241.45:4022/rtp/239.254.96.50:7384
华南_农林卫视_电信,http://171.108.239.6:8181/tsfile/live/1040_1.m3u8
华南_农林卫视_电信,http://113.138.135.67:8001/rtp/239.112.205.27:5140
华南_凤凰卫视_联通,http://110.72.60.182:8181/tsfile/live/0108_1.m3u8
华南_凤凰卫视中文_电信,http://118.254.203.236:8888/udp/239.76.246.134:1234
华南_凤凰卫视资讯_联通,http://110.72.60.182:8181/tsfile/live/1064_1.m3u8
华南_凤凰香港卫视_联通,http://110.72.60.182:8181/tsfile/live/1065_1.m3u8
华南_北京北京卫视_电信,http://115.171.251.148:8888/udp/225.1.8.121:8002
华南_北京卫视_电信,http://171.108.239.74:8181/tsfile/live/1121_1.m3u8
华南_北京卫视_电信,http://222.218.159.200:8181/tsfile/live/0122_1.m3u8
华南_北京卫视_电信,http://222.218.159.152:8181/tsfile/live/0122_1.m3u8
华南_北京卫视_电信,http://113.67.164.234:8889/udp/239.77.1.151:5146
华南_北京卫视_电信,http://183.30.202.168:8000/udp/239.77.1.151:5146
华南_北京卫视_电信,http://113.87.227.121:5000/udp/239.77.1.151:5146
华南_北京卫视_电信,http://14.154.193.230:4022/udp/239.77.1.151:5146
华南_北京卫视_电信,http://113.68.179.10:4022/udp/239.77.1.151:5146
华南_北京卫视_电信,http://113.67.164.234:8889/udp/239.77.1.4:5146
华南_北京卫视_电信,http://113.87.227.121:5000/udp/239.77.1.4:5146
华南_北京卫视_电信,http://183.30.202.168:8000/udp/239.77.1.4:5146
华南_北京卫视_电信,http://14.154.193.230:4022/udp/239.77.1.4:5146
华南_北京卫视_电信,http://113.87.227.121:5000/udp/239.77.0.91:5146
华南_北京卫视_电信,http://110.178.38.152:8083/udp/239.1.1.41:8041
华南_北京卫视_电信,http://14.154.193.230:4022/udp/239.77.0.91:5146
华南_北京卫视_移动,http://112.46.85.60:8002/hls/35/index.m3u8
华南_北京卫视_移动,http://183.196.25.171:808/hls/31/index.m3u8
华南_北京卫视_联通,http://110.72.60.182:8181/tsfile/live/0122_1.m3u8
华南_北京卫视_联通,http://221.219.98.43:8000/rtp/239.3.1.241:8000
华南_北京卫视_联通,http://123.122.161.121:19999/rtp/239.3.1.241:8000
华南_北京卫视_联通,http://183.188.23.105:6001/rtp/226.0.2.177:9328
华南_北京卫视_联通,http://221.205.94.83:8084/rtp/226.0.2.177:9328
华南_北京卫视_联通,http://150.255.241.45:4022/rtp/239.254.96.84:7656
华南_南方卫视_电信,http://171.108.239.74:8181/tsfile/live/1003_1.m3u8
华南_南方卫视_电信,http://171.108.239.6:8181/tsfile/live/1028_1.m3u8
华南_南方卫视_电信,http://115.171.251.148:8888/udp/225.1.8.225:5008
