央视｜电信,#genre#
广西新闻_电信,http://202.103.213.34:8888/udp/239.81.0.5:4056
广西新闻_电信,http://116.9.204.242:9901/tsfile/live/1001_1.m3u8
广西旅游_电信,http://116.9.204.242:9901/tsfile/live/0125_1.m3u8
广西移动电视_电信,http://202.103.213.34:8888/udp/239.81.0.10:4056
广西移动电视_电信,http://202.103.213.44:8888/udp/239.81.0.10:4056
广西综艺_电信,http://202.103.213.34:8888/udp/239.81.0.3:4056
广西都市_电信,http://202.103.213.34:8888/udp/239.81.0.247:4056
广西都市_电信,http://202.103.213.44:8888/udp/239.81.0.247:4056
广西都市_电信,http://202.103.213.34:8888/udp/239.81.0.4:4056
广西都市_电信,http://202.103.213.44:8888/udp/239.81.0.4:4056
广西都市_电信,http://116.9.204.242:9901/tsfile/live/1002_1.m3u8
收视指南_电信,http://202.103.213.34:8888/udp/239.81.0.86:4056
新动漫_电信,http://202.103.213.44:8888/udp/239.81.0.235:4056
柳州新闻_电信,http://202.103.213.34:8888/udp/239.81.0.134:4056
游戏风云_电信,http://202.103.213.34:8888/udp/239.81.0.72:4056
游戏风云_电信,http://202.103.213.44:8888/udp/239.81.0.72:4056
热播剧场_电信,http://202.103.213.34:8888/udp/239.81.0.85:4056
热播剧场_电信,http://202.103.213.44:8888/udp/239.81.0.85:4056
热播剧场_电信,http://171.108.239.98:8181/tsfile/live/1020_1.m3u8
热播剧场_电信,http://171.108.239.80:8181/tsfile/live/1020_1.m3u8
珠江台_电信,http://171.108.239.80:8181/tsfile/live/1001_1.m3u8
电影_电信,http://171.108.239.80:8181/tsfile/live/1022_1.m3u8
电影_电信,http://171.108.239.98:8181/tsfile/live/1022_1.m3u8
私人影院_电信,http://171.108.239.80:8181/tsfile/live/1014_1.m3u8
经典电影_电信,http://202.103.213.34:8888/udp/239.81.0.84:4056
聚鲨环球精选_电信,http://202.103.213.34:8888/udp/239.81.0.98:4056
贺州新闻_电信,http://202.103.213.34:8888/udp/239.81.0.137:4056
贺州新闻_电信,http://202.103.213.44:8888/udp/239.81.0.137:4056
足球_电信,http://171.108.239.80:8181/tsfile/live/1045_1.m3u8
足球_电信,http://171.108.239.79:8181/tsfile/live/1045_1.m3u8
足球_电信,http://171.108.239.98:8181/tsfile/live/1045_1.m3u8
都市剧场_电信,http://202.103.213.44:8888/udp/239.81.0.81:4056
金色_电信,http://202.103.213.34:8888/udp/239.81.0.80:4056
金色_电信,http://202.103.213.44:8888/udp/239.81.0.80:4056
金鹰卡通_电信,http://202.103.213.34:8888/udp/239.81.0.61:4056
金鹰卡通_电信,http://171.108.239.80:8181/tsfile/live/1049_1.m3u8
